Order,Family,Genus,Species,MorphoTraitValue,BodyMass_g,MorphoTrait,Original_Unit,DOI
,,,Spizocorys_personata,41.3123345575678,23.4520787991172,BillCentroid,mm,10.1002/evl3.267
,,,Spizocorys_sclateri,39.4252492687595,20.9999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_americana,27.5683584136835,12.1440418550809,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_bouvreuil,23.5392048022869,7.78973683766021,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_bouvronides,23.8735704092882,9.15,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_caerulescens,25.4614696409442,10.7488508590582,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_castaneiventris,24.5614135016731,8.48528137423859,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_collaris,32.3788820464971,12.7499019604074,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_corvina,27.6170198749851,12.8,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_hypoxantha,21.5967407276046,8.79999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_intermedia,30.9441011862872,11.683321445548,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_leucoptera,33.1084503852461,13.2490856569722,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_lineola,23.8612273887036,10.168579055109,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_minuta,23.8035338329124,8.31544726370805,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_murallae,33.4998244076772,12.8,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_nigricollis,24.8287764392862,9.00000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_palustris,26.8756904312224,9.00000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_plumbea,29.9658161139013,8.85175680913843,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_schistacea,32.2421231051577,12,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_telasco,27.0568781867897,9.62500000000002,BillCentroid,mm,10.1002/evl3.267
,,,Sporophila_torqueola,27.6354494456971,9.40654234813135,BillCentroid,mm,10.1002/evl3.267
,,,Sporopipes_frontalis,31.8726076777546,14.5538773628112,BillCentroid,mm,10.1002/evl3.267
,,,Sporopipes_squamifrons,24.1504305838644,11.2999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Spreo_bicolor,85.3077136669565,102.725362009584,BillCentroid,mm,10.1002/evl3.267
,,,Spreo_fischeri,53.9952123293381,51.0000000000002,BillCentroid,mm,10.1002/evl3.267
,,,Stachyris_ambigua,33.5158908967795,10.6,BillCentroid,mm,10.1002/evl3.267
,,,Stachyris_erythroptera,41.0411477727935,11.9326558647351,BillCentroid,mm,10.1002/evl3.267
,,,Stachyris_leucotis,48.4846922911872,23.2379000772445,BillCentroid,mm,10.1002/evl3.267
,,,Stachyris_maculata,55.8969185571396,28.0523248383352,BillCentroid,mm,10.1002/evl3.267
,,,Stachyris_nigriceps,43.8873251427439,15.4138773000385,BillCentroid,mm,10.1002/evl3.267
,,,Stachyris_nigricollis,51.865125504378,24.9351587325078,BillCentroid,mm,10.1002/evl3.267
,,,Stachyris_poliocephala,49.3586749041311,21.823356245883,BillCentroid,mm,10.1002/evl3.267
,,,Stachyris_pyrrhops,32.534196109548,8.94427190999915,BillCentroid,mm,10.1002/evl3.267
,,,Stachyris_rufifrons,34.8362435271474,9.57342096987052,BillCentroid,mm,10.1002/evl3.267
,,,Stachyris_striata,35.8839713928992,16.3557541243933,BillCentroid,mm,10.1002/evl3.267
,,,Stachyris_whiteheadi,43.0775937822415,22.575,BillCentroid,mm,10.1002/evl3.267
,,,Stactolaema_anchietae,63.4142003163085,43.4,BillCentroid,mm,10.1002/evl3.267
,,,Stactolaema_leucotis,66.4341260206337,75,BillCentroid,mm,10.1002/evl3.267
,,,Stactolaema_olivacea,58.8093797246706,49.4974746830585,BillCentroid,mm,10.1002/evl3.267
,,,Stactolaema_whytii,61.8040494331438,53.3000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Steganopus_tricolor,77.1597282476901,49.1596362094532,BillCentroid,mm,10.1002/evl3.267
,,,Stelgidopteryx_ruficollis,34.8503357174952,14.7657645963487,BillCentroid,mm,10.1002/evl3.267
,,,Stelgidopteryx_serripennis,29.5400753131102,15.3769984208581,BillCentroid,mm,10.1002/evl3.267
,,,Stellula_calliope,36.6291356943627,2.2766634390854,BillCentroid,mm,10.1002/evl3.267
,,,Stephanoaetus_coronatus,175.20367827617,3760,BillCentroid,mm,10.1002/evl3.267
,,,Stephanophorus_diadematus,37.6649191876873,31.6791922747802,BillCentroid,mm,10.1002/evl3.267
,,,Stercorarius_longicaudus,74.8853692115007,275.72103719538,BillCentroid,mm,10.1002/evl3.267
,,,Stercorarius_parasiticus,90.9333800541357,416.590082057844,BillCentroid,mm,10.1002/evl3.267
,,,Stercorarius_pomarinus,126.473433856458,628.943002975825,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_aleutica,105.622507841804,119.754749383897,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_anaethetus,128.662254654621,127.074005369863,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_antillarum,81.2105114553251,45.0257186413908,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_bergii,199.669248528626,300.387506740697,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_caspia,208.251833934096,636.147758607149,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_dougallii,118.25006226107,112.80785604331,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_elegans,181.661743866273,179.220534537759,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_forsteri,127.38634299949,115.896299195804,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_fuscata,144.515606893783,201.433843109507,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_hirundinacea,129.040835264597,186.787637714785,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_lunata,123.21769700372,149,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_maxima,206.447764504354,421.876368837845,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_nereis,100.035606712704,72.2,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_nilotica,94.0346209526854,191.833260932511,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_paradisaea,108.325522613114,107.978251581692,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_repressa,94.4540864120364,107.331953053334,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_sandvicensis,163.612686367566,259.670073767108,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_saundersi,83.3143694451971,60,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_sumatrana,109.436000352974,98.8219611220103,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_trudeaui,125.970134261965,174.448604607161,BillCentroid,mm,10.1002/evl3.267
,,,Sterna_vittata,93.6330280164509,165,BillCentroid,mm,10.1002/evl3.267
,,,Sternoclyta_cyanopectus,75.660908456552,9.00000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Stictonetta_naevosa,189.600667991287,981.505812235587,BillCentroid,mm,10.1002/evl3.267
,,,Stigmatopelia_senegalensis,47.1105330304772,103.2,BillCentroid,mm,10.1002/evl3.267
,,,Stiltia_isabella,61.5231670288274,63.968742366878,BillCentroid,mm,10.1002/evl3.267
,,,Stiphrornis_erythrothorax,33.443243336206,16.7781697489957,BillCentroid,mm,10.1002/evl3.267
,,,Stipiturus_malachurus,29.7317013066669,7.70000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Stipiturus_ruficeps,22.0319842808408,5.1,BillCentroid,mm,10.1002/evl3.267
,,,Stizorhina_finschi,42.8212877578636,37.6999999999998,BillCentroid,mm,10.1002/evl3.267
,,,Stizorhina_fraseri,50.5528688076602,35.0288685543857,BillCentroid,mm,10.1002/evl3.267
,,,Strepera_graculina,166.85511352939,320.499999999999,BillCentroid,mm,10.1002/evl3.267
,,,Strepera_versicolor,150.143088042349,434.999999999998,BillCentroid,mm,10.1002/evl3.267
,,,Streptopelia_capicola,51.8577314090529,124.027217230601,BillCentroid,mm,10.1002/evl3.267
,,,Streptopelia_decaocto,58.1629600160282,164.933250988991,BillCentroid,mm,10.1002/evl3.267
,,,Streptopelia_decipiens,57.9978139226962,168.500000000001,BillCentroid,mm,10.1002/evl3.267
,,,Streptopelia_hypopyrrha,56.1930429581677,173,BillCentroid,mm,10.1002/evl3.267
,,,Streptopelia_roseogrisea,54.8790391370666,165,BillCentroid,mm,10.1002/evl3.267
,,,Streptopelia_semitorquata,63.6899056550198,224.666590871983,BillCentroid,mm,10.1002/evl3.267
,,,Streptopelia_tranquebarica,46.1598111476944,81.7150767936741,BillCentroid,mm,10.1002/evl3.267
,,,Streptopelia_turtur,48.8617692696656,141.521868117124,BillCentroid,mm,10.1002/evl3.267
,,,Strigops_habroptila,117.09719332385,2060.00000000001,BillCentroid,mm,10.1002/evl3.267
,,,Strix_aluco,44.9732516803132,435.390948794092,BillCentroid,mm,10.1002/evl3.267
,,,Strix_nebulosa,122.479523104801,944.423284117875,BillCentroid,mm,10.1002/evl3.267
,,,Strix_uralensis,107.792593153431,689.000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Struthidea_cinerea,65.6493795571007,134,BillCentroid,mm,10.1002/evl3.267
,,,Sturnella_bellicosa,63.2743747317428,80.0247189073253,BillCentroid,mm,10.1002/evl3.267
,,,Sturnella_defilippii,63.8537179742836,67.4999999999997,BillCentroid,mm,10.1002/evl3.267
,,,Sturnella_magna,76.444673084263,100.698866388626,BillCentroid,mm,10.1002/evl3.267
,,,Sturnella_militaris,53.8659153814788,42.0554029549644,BillCentroid,mm,10.1002/evl3.267
,,,Sturnella_neglecta,81.443645190714,109.511312575431,BillCentroid,mm,10.1002/evl3.267
,,,Sturnella_superciliaris,49.7158248197241,49.8679376246405,BillCentroid,mm,10.1002/evl3.267
,,,Sturnus_cineraceus,74.7852819430514,82.8268860038952,BillCentroid,mm,10.1002/evl3.267
,,,Sturnus_nigricollis,81.7471381183433,154.5,BillCentroid,mm,10.1002/evl3.267
,,,Sturnus_sturninus,49.5441241283055,49.1999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Sturnus_unicolor,64.8559477902888,95.3999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Sturnus_vulgaris,69.2691312497119,77.6078854727178,BillCentroid,mm,10.1002/evl3.267
,,,Sublegatus_modestus,28.0814250822561,12.4284943699565,BillCentroid,mm,10.1002/evl3.267
,,,Suiriri_suiriri,32.3481440955494,15.796827855424,BillCentroid,mm,10.1002/evl3.267
,,,Sula_dactylatra,304.426869240738,1811.97549438506,BillCentroid,mm,10.1002/evl3.267
,,,Sula_granti,290.410268864709,1787.17791188384,BillCentroid,mm,10.1002/evl3.267
,,,Sula_leucogaster,299.313714232453,1102.29855062825,BillCentroid,mm,10.1002/evl3.267
,,,Sula_nebouxii,320.875324622992,1283,BillCentroid,mm,10.1002/evl3.267
,,,Sula_sula,253.993466361908,930.7720629816,BillCentroid,mm,10.1002/evl3.267
,,,Sula_variegata,280.801137173561,1325,BillCentroid,mm,10.1002/evl3.267
,,,Surniculus_lugubris,61.6840287554455,29.8918720020355,BillCentroid,mm,10.1002/evl3.267
,,,Surniculus_velutinus,56.7400147084003,31.45,BillCentroid,mm,10.1002/evl3.267
,,,Swynnertonia_swynnertoni,37.6946948593979,15.974822415041,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_althaea,39.2361610962505,12.4,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_atricapilla,38.355858185973,17.9588259373291,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_boehmi,34.3011966695941,14.1945189962053,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_borin,34.5096911149684,19.1529337628177,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_cantillans,27.5303549307596,9.66168991615186,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_communis,33.7618600615535,13.4170090678873,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_conspicillata,31.3849428228617,9.00000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_curruca,34.2985343578668,11.544455403159,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_hortensis,44.9574496063076,22.8999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_layardi,33.1194658925792,14.3,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_leucomelaena,35.5044647091876,14.3,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_lugens,33.0633133402078,14.0337944632383,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_melanocephala,34.8505820567148,10.4988835200075,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_melanothorax,34.0671497647965,11.2999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_minula,27.7198896273479,12.4,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_mystacea,31.7446730539354,10.3,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_nana,27.84585858743,9.80000000000004,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_nisoria,44.9679817664531,22.7437167745568,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_rueppelli,37.9969959588757,13.2322986597993,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_sarda,30.5446338035102,9.00000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Sylvia_subcaerulea,37.8416946970124,13.8297189998681,BillCentroid,mm,10.1002/evl3.267
,,,Sylvietta_brachyura,35.1210245779294,6.33162841809879,BillCentroid,mm,10.1002/evl3.267
,,,Sylvietta_isabellina,44.4505978721564,10,BillCentroid,mm,10.1002/evl3.267
,,,Sylvietta_rufescens,42.3736939839989,10.9673574207754,BillCentroid,mm,10.1002/evl3.267
,,,Sylvietta_ruficapilla,36.1694175626255,12,BillCentroid,mm,10.1002/evl3.267
,,,Sylvietta_virens,33.4176258562467,7.58742148311965,BillCentroid,mm,10.1002/evl3.267
,,,Sylvietta_whytii,35.5998969128589,10.8892062956738,BillCentroid,mm,10.1002/evl3.267
,,,Sylviorthorhynchus_desmursii,42.5629650862715,11.4999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Syma_torotoro,105.381289609133,42.5,BillCentroid,mm,10.1002/evl3.267
,,,Synallaxis_albescens,30.5298828990447,14.4308659806043,BillCentroid,mm,10.1002/evl3.267
,,,Synallaxis_albigularis,28.2624842674812,16.1796803612847,BillCentroid,mm,10.1002/evl3.267
,,,Synallaxis_azarae,37.008385709025,16.7,BillCentroid,mm,10.1002/evl3.267
,,,Synallaxis_brachyura,40.2596265196475,19.5,BillCentroid,mm,10.1002/evl3.267
,,,Synallaxis_frontalis,34.3032208001441,15,BillCentroid,mm,10.1002/evl3.267
,,,Synallaxis_gujanensis,38.5251264108368,18.5,BillCentroid,mm,10.1002/evl3.267
,,,Synallaxis_ruficapilla,33.7934794037463,12.5976188226188,BillCentroid,mm,10.1002/evl3.267
,,,Synallaxis_rutilans,35.8954881075623,16.4999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Synallaxis_spixi,40.4655784308511,13.3653276796169,BillCentroid,mm,10.1002/evl3.267
,,,Synallaxis_stictothorax,31.2627664656057,10.3990322077734,BillCentroid,mm,10.1002/evl3.267
,,,Synthliboramphus_antiquus,40.950375479138,216.347671615898,BillCentroid,mm,10.1002/evl3.267
,,,Syrmaticus_ellioti,91.9166793393736,953.414534293866,BillCentroid,mm,10.1002/evl3.267
,,,Syrmaticus_humiae,89.7151825880022,1053.75,BillCentroid,mm,10.1002/evl3.267
,,,Syrmaticus_mikado,87.269391956107,886.950511323994,BillCentroid,mm,10.1002/evl3.267
,,,Syrmaticus_reevesii,90.2065636127091,1529,BillCentroid,mm,10.1002/evl3.267
,,,Syrmaticus_soemmerringii,89.9398933263942,900,BillCentroid,mm,10.1002/evl3.267
,,,Syrrhaptes_paradoxus,32.0300454747511,274,BillCentroid,mm,10.1002/evl3.267
,,,Tachuris_rubrigastra,27.8183159636081,7.15560533230707,BillCentroid,mm,10.1002/evl3.267
,,,Tachybaptus_dominicus,67.3321861393164,144.733379362924,BillCentroid,mm,10.1002/evl3.267
,,,Tachybaptus_ruficollis,86.6046920080103,180.374999999999,BillCentroid,mm,10.1002/evl3.267
,,,Tachycineta_bicolor,29.3983243816116,18.5385944256297,BillCentroid,mm,10.1002/evl3.267
,,,Tachycineta_meyeni,34.1313063970033,15.120248483136,BillCentroid,mm,10.1002/evl3.267
,,,Tachycineta_thalassina,27.8586673751823,13.4806585960351,BillCentroid,mm,10.1002/evl3.267
,,,Tachyeres_patachonicus,172.927243451991,3035.00000000001,BillCentroid,mm,10.1002/evl3.267
,,,Tachyeres_pteneres,221.158961447989,4823.8115632869,BillCentroid,mm,10.1002/evl3.267
,,,Tachymarptis_aequatorialis,55.4347490369615,90.9945053286184,BillCentroid,mm,10.1002/evl3.267
,,,Tachymarptis_melba,64.4317765094823,93.9999999999997,BillCentroid,mm,10.1002/evl3.267
,,,Tachyphonus_cristatus,45.3241236643939,20.6990337938754,BillCentroid,mm,10.1002/evl3.267
,,,Tachyphonus_delatrii,37.0744733296784,20.1806935108381,BillCentroid,mm,10.1002/evl3.267
,,,Tachyphonus_luctuosus,34.7040233304191,14.8999335079057,BillCentroid,mm,10.1002/evl3.267
,,,Tachyphonus_phoenicius,42.3713386862843,20.038591280459,BillCentroid,mm,10.1002/evl3.267
,,,Tachyphonus_rufus,50.2059211784222,34.4235281622091,BillCentroid,mm,10.1002/evl3.267
,,,Tachyphonus_surinamus,42.6838809526752,18.0925441241804,BillCentroid,mm,10.1002/evl3.267
,,,Tadorna_cana,170.005374261088,1758,BillCentroid,mm,10.1002/evl3.267
,,,Tadorna_ferruginea,139.182977648931,1329.88804272977,BillCentroid,mm,10.1002/evl3.267
,,,Tadorna_radjah,149.580091191168,933.999999999998,BillCentroid,mm,10.1002/evl3.267
,,,Tadorna_tadorna,164.709789116801,1261,BillCentroid,mm,10.1002/evl3.267
,,,Tadorna_tadornoides,166.930061431304,1711.81508588217,BillCentroid,mm,10.1002/evl3.267
,,,Tadorna_variegata,153.914566672387,1603.91614690659,BillCentroid,mm,10.1002/evl3.267
,,,Taeniopygia_bichenovii,24.7531558860132,10.507140429251,BillCentroid,mm,10.1002/evl3.267
,,,Taeniopygia_guttata,24.0933162134201,11.316980195657,BillCentroid,mm,10.1002/evl3.267
,,,Talegalla_fuscirostris,92.5425355074821,1352,BillCentroid,mm,10.1002/evl3.267
,,,Talegalla_jobiensis,148.261008937526,1608.99999999999,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_cayana,32.8625031696261,19.140351008122,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_chilensis,28.2007100924685,23.1111930877215,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_cyanicollis,33.1038620541564,16.4605116310708,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_cyanoptera,36.2387520394921,20.7500000000001,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_dowii,30.1583666713703,23.7000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_florida,29.296105647081,18.3932052671631,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_guttata,30.6650422269736,19.4548949314295,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_gyrola,32.2882469573023,20.5082832613364,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_icterocephala,33.9557999344693,21.7428919511152,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_inornata,28.8714702028624,19.2093727122985,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_labradorides,29.6445279419554,14.1943650791433,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_larvata,29.5523755853603,18.2587125735211,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_lavinia,31.9856157977905,27,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_mexicana,32.9280597500328,19.5254631197179,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_nigrocincta,26.2910909549387,16.7999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_nigroviridis,28.9968200981756,16.4817800389543,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_preciosa,33.0942084259157,22.3772409145165,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_punctata,29.357576382248,13.2329792126637,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_schrankii,34.8104887688251,20.546731697394,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_seledon,32.4986310475222,13,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_vassorii,27.5415349980676,18.1,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_velia,33.7157706493959,23.4999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_viridicollis,32.6505353963294,22.9486383038297,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_vitriolina,35.2891578905017,23.7170402874483,BillCentroid,mm,10.1002/evl3.267
,,,Tangara_xanthocephala,31.2951783982658,18.5,BillCentroid,mm,10.1002/evl3.267
,,,Tanygnathus_lucionensis,99.5553268434286,214.999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Tanygnathus_sumatranus,92.280601426204,248.25,BillCentroid,mm,10.1002/evl3.267
,,,Tanysiptera_danae,92.0827689886604,41.4999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Tanysiptera_sylvia,89.4273266751881,49.4000000000002,BillCentroid,mm,10.1002/evl3.267
,,,Taphrospilus_hypostictus,55.9766620030746,7.39999999999997,BillCentroid,mm,10.1002/evl3.267
,,,Taraba_major,69.0311990994351,55.3288070566565,BillCentroid,mm,10.1002/evl3.267
,,,Tarphonomus_certhioides,57.1060032965416,23.3695991602017,BillCentroid,mm,10.1002/evl3.267
,,,Tarsiger_cyanurus,29.0953810769179,13.8,BillCentroid,mm,10.1002/evl3.267
,,,Tarsiger_hyperythrus,29.4689928122494,12,BillCentroid,mm,10.1002/evl3.267
,,,Tauraco_corythaix,63.2382718500145,261.410035136724,BillCentroid,mm,10.1002/evl3.267
,,,Tauraco_fischeri,71.2482275457574,245.999999999999,BillCentroid,mm,10.1002/evl3.267
,,,Tauraco_hartlaubi,60.7932672967088,226.965364056856,BillCentroid,mm,10.1002/evl3.267
,,,Tauraco_leucolophus,67.2525690666175,214.433337431316,BillCentroid,mm,10.1002/evl3.267
,,,Tauraco_macrorhynchus,73.9732898746229,264.000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Tauraco_porphyreolophus,67.2218635955527,220.372591076875,BillCentroid,mm,10.1002/evl3.267
,,,Tauraco_schuetti,59.3080424790482,240,BillCentroid,mm,10.1002/evl3.267
,,,Tchagra_australis,52.7094222769228,34.1173352401726,BillCentroid,mm,10.1002/evl3.267
,,,Tchagra_jamesi,48.837942694828,27.388649035969,BillCentroid,mm,10.1002/evl3.267
,,,Tchagra_minutus,53.7591578619379,30.7479563274832,BillCentroid,mm,10.1002/evl3.267
,,,Tchagra_senegalus,57.3562617296792,51.2236379639516,BillCentroid,mm,10.1002/evl3.267
,,,Telacanthura_ussheri,48.6764599351893,31.0000000000001,BillCentroid,mm,10.1002/evl3.267
,,,Telophorus_bocagei,37.9678547750155,28.4106156175617,BillCentroid,mm,10.1002/evl3.267
,,,Telophorus_dohertyi,60.4929678065656,38.5988250382828,BillCentroid,mm,10.1002/evl3.267
,,,Telophorus_multicolor,51.735811835881,44.0651411156012,BillCentroid,mm,10.1002/evl3.267
,,,Telophorus_nigrifrons,50.8966632299269,34.9,BillCentroid,mm,10.1002/evl3.267
,,,Telophorus_olivaceus,49.3267680464899,33.6166489201698,BillCentroid,mm,10.1002/evl3.267
,,,Telophorus_quadricolor,50.8305302536382,38.4967531098405,BillCentroid,mm,10.1002/evl3.267
,,,Telophorus_sulfureopectus,43.5979525786009,27.2499749219961,BillCentroid,mm,10.1002/evl3.267
,,,Telophorus_viridis,55.6580656100247,38.0000000000002,BillCentroid,mm,10.1002/evl3.267
,,,Telophorus_zeylonus,66.5641854277383,63.7857334983047,BillCentroid,mm,10.1002/evl3.267
